StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/22/22 12:21,11/22/22 12:28,0,100,413,1,11/22/22 12:28,,,,,27.9448,-82.2409,anonymous,EN,1,University of Florida,1,7,3,,Mechanical Eningeering,3,1,2,2,1,,2,"2,3,5",,"1,2",,4,4,2,2,5,5,3,5,5,5,3,5,4,2,5,4,5,4,4,4,3,4,4,4,4,4,5,5,4,2,4,5,5,5,5,5,4,4,5,5,5,5,5,5,2,5,5,4,1
11/22/22 12:24,11/22/22 12:29,0,100,290,1,11/22/22 12:29,,,,,34.0544,-118.244,anonymous,EN,1,BU,2,2,2,,BU,2,1,1,,1,,1,"3,4",,1,,1,2,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,3,4,4,3,1
11/22/22 12:24,11/22/22 12:29,0,100,294,1,11/22/22 12:29,,,,,42.0986,-72.5931,anonymous,EN,1,BU,1,3,2,,BU,3,1,1,,1,,3,"3,4",,1,,2,1,5,4,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,5,5,3,4,4,3,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,1
11/22/22 12:17,11/22/22 12:29,0,100,716,1,11/22/22 12:29,,,,,28.6666,-81.365,anonymous,EN,1,Princeton University,1,5,4,,Biology,3,1,1,,3,,2,4,,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/22/22 12:17,11/22/22 12:30,0,100,764,1,11/22/22 12:30,,,,,26.1481,-80.2088,anonymous,EN,1,耶鲁大学,1,5,4,,Biology,2,1,1,,3,,1,2,,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/22/22 12:13,11/22/22 12:31,0,100,1117,1,11/22/22 12:31,,,,,28.8039,-96.9953,anonymous,EN,1,哥伦比亚大学,2,9,1,,Biology,4,1,2,,2,,1,"2,4,6",,"1,2",,3,5,4,3,5,4,4,2,2,4,5,5,5,5,5,5,3,5,5,5,4,5,5,3,5,2,2,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,2,5,1,2,1
11/22/22 12:24,11/22/22 12:31,0,100,429,1,11/22/22 12:31,,,,,36.3066,-86.6101,anonymous,EN,1,BU,2,4,2,,BC,2,1,1,,2,,2,"4,6",,1,,1,1,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,3,4,4,3,3,3,4,4,4,4,4,3,5,4,5,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,3,1
11/22/22 12:23,11/22/22 12:32,0,100,555,1,11/22/22 12:32,,,,,33.324,-86.9699,anonymous,EN,1,University of California Berkeley,1,4,1,,architecture major,3,1,1,,2,,2,"4,6",,"1,2",,2,2,4,3,3,4,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,2,4,4,4,3,3,4,3,3,3,1
11/22/22 12:11,11/22/22 12:32,0,100,1270,1,11/22/22 12:32,,,,,26.1481,-80.2088,anonymous,EN,1,UF,1,6,3,,Nutritional Sciences,4,1,2,4,1,,2,"2,3,4,5",,"1,2",,3,4,2,5,4,5,3,3,3,1,2,1,3,3,2,5,4,1,5,3,2,1,4,1,5,4,4,5,2,1,3,5,1,1,4,4,4,3,2,4,3,2,3,3,5,2,3,2,1
11/22/22 12:24,11/22/22 12:33,0,100,543,1,11/22/22 12:33,,,,,39.7356,-75.5516,anonymous,EN,1,BU,2,2,2,,BC,2,1,1,,3,,1,"4,6",,1,,2,2,5,4,3,3,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,5,3,3,4,3,5,4,4,5,4,4,4,5,4,4,3,3,4,5,5,4,3,4,1
11/22/22 12:25,11/22/22 12:33,0,100,501,1,11/22/22 12:33,,,,,28.4797,-82.5126,anonymous,EN,1,University of Florida,2,9,1,,Computer Science,4,2,1,,4,,3,"2,3,5",,"1,2",,2,2,4,1,5,2,5,2,2,5,2,5,2,4,5,5,4,4,5,2,5,4,5,5,4,4,4,5,2,2,5,4,5,4,4,5,2,2,4,2,5,5,5,4,5,5,4,2,1
11/22/22 12:31,11/22/22 12:34,0,100,179,1,11/22/22 12:34,,,,,36.1671,-86.7861,anonymous,EN,1,University of Florida ,1,5,4,,Biology,4,1,2,3,3,,1,"2,3,4,5",,1,,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,3,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,4,4,4,1
11/22/22 12:23,11/22/22 12:35,0,100,725,1,11/22/22 12:35,,,,,33.5699,-86.724,anonymous,EN,1,Carnegie Mellon University,1,4,2,,architecture major,3,1,1,,3,,2,"3,4",,"1,2",,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,3,3,4,3,4,4,4,3,4,4,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,4,4,4,3,4,1
11/22/22 12:32,11/22/22 12:36,0,100,260,1,11/22/22 12:36,,,,,29.6475,-82.404,anonymous,EN,1,UF,1,7,3,,Chemistry,4,1,1,,2,,2,"2,3,5",,1,,4,4,2,4,4,2,4,4,4,2,4,5,5,3,4,4,4,5,4,4,5,5,5,4,5,5,4,5,3,2,2,3,5,4,5,5,4,4,4,4,4,4,4,4,2,4,4,4,1
11/22/22 12:29,11/22/22 12:36,0,100,442,1,11/22/22 12:36,,,,,32.7797,-96.8022,anonymous,EN,1,Princeton University,1,2,2,,Economics,2,1,1,,3,,2,"3,5",,1,,3,1,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,5,3,4,5,4,4,5,4,5,5,5,4,4,3,5,5,5,5,4,4,5,4,5,2
11/22/22 12:32,11/22/22 12:36,0,100,296,1,11/22/22 12:36,,,,,29.6959,-82.4042,anonymous,EN,1,University of Florida,2,5,5,Graduated,Biology,2,1,2,2,4,Off campus housing,2,"2,3,4,5",,"1,2",,4,4,4,2,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,4,3,4,3,4,5,5,4,5,5,4,4,4,5,5,5,5,4,5,5,5,1,5,5,1,5,5,4,4,1
11/22/22 12:33,11/22/22 12:36,0,100,214,1,11/22/22 12:37,,,,,29.6467,-82.3284,anonymous,EN,1,University of Florida,2,8,2,,Statistics,4,1,1,,1,,1,"3,5",,"1,2",,2,2,2,1,2,2,2,2,2,3,2,5,4,4,4,4,3,4,4,2,5,4,3,3,5,4,5,5,3,4,4,3,5,5,5,5,4,3,4,3,4,4,4,1,5,5,3,2,1
11/22/22 12:30,11/22/22 12:37,0,100,404,1,11/22/22 12:37,,,,,38.5759,-90.5167,anonymous,EN,1,University of Florida ,2,9,1,,Computer Science,4,1,2,1,2,,2,"2,5",,"1,2",,3,4,1,1,4,2,4,4,4,4,4,5,4,1,5,4,4,2,2,2,4,2,2,2,3,3,2,2,4,4,5,3,5,4,4,5,5,4,5,5,5,5,4,5,4,5,4,2,1
11/22/22 12:25,11/22/22 12:37,0,100,768,1,11/22/22 12:37,,,,,34.043,-117.7556,anonymous,EN,1,Mt. SAC,1,8,3,,Physics,1,1,2,,1,,2,"7,8",,1,,3,5,3,4,5,4,3,4,4,4,3,5,5,4,4,4,5,4,4,3,5,5,5,5,4,3,5,5,5,5,5,3,3,5,3,4,3,5,3,4,3,5,3,5,3,5,3,3,1
11/22/22 12:25,11/22/22 12:38,0,100,780,1,11/22/22 12:38,,,,,34.1765,-118.614,anonymous,EN,1,Napa Valley College,1,7,2,,Chemistry,1,1,2,,1,,1,"2,4,6,8",,1,,4,4,4,4,4,3,4,4,4,4,4,5,5,4,3,4,3,4,5,5,5,5,3,4,4,3,3,5,3,4,5,5,5,5,4,5,4,5,4,4,3,5,4,4,5,4,4,5,1
11/22/22 12:27,11/22/22 12:38,0,100,659,1,11/22/22 12:38,,,,,40.0351,-74.1107,anonymous,EN,1,Bergen Community College,1,7,2,,Economics,1,1,2,,1,,1,"3,6,7,8",,1,,3,5,4,3,4,4,3,3,3,5,3,4,3,3,3,5,4,3,3,3,4,3,4,5,3,3,5,4,5,3,5,4,4,5,4,4,4,4,4,5,4,5,5,3,4,3,4,3,1
11/22/22 12:28,11/22/22 12:39,0,100,613,1,11/22/22 12:39,,,,,37.751,-97.822,anonymous,EN,1,Brandeis University,1,6,4,,Bahavioural economics,2,1,1,,1,,2,"2,5",,"1,2",,3,4,4,4,4,1,3,1,1,3,4,3,4,3,2,1,5,5,3,2,5,4,4,2,5,3,4,5,3,3,4,3,5,4,5,3,5,3,4,1,4,1,3,3,3,3,5,3,1
11/22/22 12:28,11/22/22 12:39,0,100,614,1,11/22/22 12:39,,,,,37.7809,-122.4245,anonymous,EN,1,Reed College,1,5,4,,Political behavior,2,1,1,,1,,2,"3,5",,"1,2",,3,4,3,3,5,3,3,3,3,3,4,4,5,4,5,3,2,2,1,3,5,4,3,2,3,2,4,1,3,5,4,2,3,3,3,2,3,3,4,1,3,5,1,3,4,3,5,4,1
11/22/22 12:28,11/22/22 12:39,0,100,614,1,11/22/22 12:39,,,,,39.018,-77.539,anonymous,EN,1,Georgetown University,1,11,3,,Sports medicine,2,1,1,,1,,2,"2,6",,"1,2",,3,3,1,4,4,3,3,4,4,3,5,2,1,2,2,3,3,4,4,3,1,1,2,5,3,1,5,5,4,5,3,5,3,5,1,3,4,4,5,1,3,3,3,2,4,1,1,3,1
11/22/22 12:26,11/22/22 12:39,0,100,737,1,11/22/22 12:39,,,,,40.8205,-73.9183,anonymous,EN,1,Emory University,1,7,3,,medical,3,1,1,,2,,2,"3,4,5",,1,,3,2,4,3,4,4,3,4,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,4,4,4,3,4,3,3,4,1
11/22/22 12:26,11/22/22 12:39,0,100,737,1,11/22/22 12:39,,,,,36.0944,-95.9717,anonymous,EN,1,Emory University,1,7,3,,medical,3,1,1,,2,,2,"3,4,5",,1,,3,2,4,4,4,4,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3,4,4,4,3,4,3,4,3,4,3,3,3,4,4,4,4,3,4,4,3,3,3,4,4,3,3,4,1
11/22/22 12:26,11/22/22 12:39,0,100,740,1,11/22/22 12:39,,,,,35.42,-97.5561,anonymous,EN,1,Emory University,1,7,3,,medical,3,1,1,,2,,2,"3,4,5",,1,,3,2,3,4,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,1
11/22/22 12:29,11/22/22 12:39,0,100,587,1,11/22/22 12:39,,,,,39.7552,-75.5312,anonymous,EN,1,Princeton University,1,2,2,,Economics,2,1,1,,3,,2,"3,5,7",,1,,3,1,4,4,4,5,4,5,5,5,5,4,3,5,4,4,3,5,5,4,4,4,3,3,4,5,3,5,4,4,5,4,5,4,5,3,5,4,5,2,5,4,5,5,5,5,4,3,
11/22/22 12:25,11/22/22 12:39,0,100,849,1,11/22/22 12:39,,,,,33.7957,-116.9353,anonymous,EN,1,Palomar College,1,8,1,,Public Administration,1,1,2,,1,,2,"3,4,5,6",,1,,4,4,4,3,3,3,3,4,4,5,5,4,3,5,5,3,4,4,5,4,4,3,5,5,3,5,5,4,3,3,5,3,4,3,4,3,3,5,4,5,3,5,4,3,4,5,5,5,1
11/22/22 12:23,11/22/22 12:40,0,100,1020,1,11/22/22 12:40,,,,,33.7189,-86.8225,anonymous,EN,1,Carnegie Mellon University,1,4,1,,architecture major,3,1,1,,3,,4,"4,5",,"1,2",,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,1
11/22/22 12:35,11/22/22 12:40,0,100,295,1,11/22/22 12:40,,,,,29.6467,-82.3284,anonymous,EN,1,University of Florida,2,5,5,5th year,Biology,4,1,2,2,3,,2,"2,3,4,5",,"1,2",,1,1,2,1,1,1,2,1,1,1,1,4,1,1,3,3,2,2,2,2,1,2,1,2,5,2,2,4,1,1,1,1,5,4,5,5,4,2,1,1,4,3,1,3,4,4,1,1,1
11/22/22 12:25,11/22/22 12:40,0,100,885,1,11/22/22 12:40,,,,,29.4812,-98.3435,anonymous,EN,1,McLennan Community College,1,8,1,,McLennan Community College,1,1,2,,1,,2,"4,6,8,9",,1,,4,3,4,5,4,4,3,4,4,4,3,3,3,4,3,4,5,5,3,5,5,3,3,4,3,4,5,5,5,3,3,4,5,4,4,5,3,3,5,5,4,4,3,5,3,4,3,5,1
11/22/22 12:28,11/22/22 12:40,0,100,691,1,11/22/22 12:40,,,,,37.7809,-122.4245,anonymous,EN,1,Yale University,2,10,1,,Media psychology,1,1,1,,1,,2,"2,7",,"1,2",,3,4,1,3,4,5,3,4,4,4,3,5,2,5,4,5,1,4,2,3,5,2,4,5,2,4,3,2,3,4,5,4,3,4,4,4,3,5,5,4,1,2,3,4,5,3,5,3,1
11/22/22 12:28,11/22/22 12:40,0,100,691,1,11/22/22 12:40,,,,,37.7809,-122.4245,anonymous,EN,1,Mount Holyoke College,2,6,2,,Surface physics,2,1,1,,1,,1,"3,5",,"1,2",,3,4,1,2,5,4,4,3,3,1,4,3,4,3,4,3,4,3,5,4,3,5,1,3,3,4,5,3,5,4,1,3,3,4,5,4,3,1,2,5,3,4,3,5,4,3,4,3,1
11/22/22 12:28,11/22/22 12:40,0,100,691,1,11/22/22 12:40,,,,,37.7809,-122.4245,anonymous,EN,1,Bowdoin College,2,8,3,,Real estate economics,1,1,1,,1,,3,"3,5",,"1,2",,4,4,4,5,1,5,3,3,3,5,5,3,4,4,3,3,5,4,1,4,3,3,3,3,2,3,3,4,3,3,3,3,3,4,3,4,4,4,3,4,3,1,4,3,3,3,5,3,1
11/22/22 12:28,11/22/22 12:40,0,100,691,1,11/22/22 12:40,,,,,37.751,-97.822,anonymous,EN,1,Carleton College,2,11,2,,Competition law,2,1,1,,1,,2,"3,5",,"1,2",,2,5,3,3,3,3,5,5,5,1,5,4,4,4,5,3,4,3,3,4,5,4,3,2,3,4,5,4,3,4,3,3,4,3,4,3,4,4,3,3,4,3,5,5,3,3,1,4,1
11/22/22 12:29,11/22/22 12:40,0,100,659,1,11/22/22 12:40,,,,,32.7797,-96.8022,anonymous,EN,1,Princeton University,1,2,2,,Economics,2,1,1,,3,,2,"3,5,7",,1,,3,1,4,4,3,4,3,4,4,4,4,4,5,5,5,3,5,3,5,4,4,4,4,4,5,4,5,4,3,5,5,3,5,4,4,4,3,4,4,3,4,5,5,3,5,5,5,4,2
11/22/22 12:23,11/22/22 12:41,0,100,1038,1,11/22/22 12:41,,,,,36.2973,-115.2418,anonymous,EN,1,University of Virginia (Charlottesville),1,2,2,,design,2,1,1,,2,,1,"2,5",,1,,5,3,5,5,5,5,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1
11/22/22 12:22,11/22/22 12:41,0,100,1140,1,11/22/22 12:41,,,,,43.4082,23.2267,anonymous,EN,1,Chief Dull Knife Memorial College,2,7,2,,Computer Engineering,2,1,2,2,1,,2,5,,1,,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,5,4,4,5,5,4,5,5,5,5,4,4,4,5,4,5,5,4,5,5,4,5,4,4,4,5,3,2,1
11/22/22 12:34,11/22/22 12:42,0,100,515,1,11/22/22 12:42,,,,,37.751,-97.822,anonymous,EN,1,"University of California, Berkeley",1,3,4,,Materials and Engineering,3,1,2,3,3,,2,"5,7",,"1,2",,4,5,5,5,4,3,4,3,3,3,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,4,2,4,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,2,4,5,5,4,1
11/22/22 12:32,11/22/22 12:43,0,100,689,1,11/22/22 12:43,,,,,37.751,-97.822,anonymous,EN,1,弗吉尼亚大学,1,7,2,,Psychology,3,1,2,,1,,2,"3,5,6,8",,"1,2",,5,5,5,5,5,5,3,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1
11/22/22 12:38,11/22/22 12:43,0,100,298,1,11/22/22 12:43,,,,,29.684,-82.3571,anonymous,EN,1,University of Florida,2,7,3,,Computer Science and Mathematics,4,1,2,3,4,In an apartment,3,"2,3,5",,"1,2,3",iPad,2,2,1,1,1,2,4,1,1,1,2,5,1,3,4,2,4,2,2,4,4,4,2,3,5,4,4,5,2,3,1,3,4,5,5,5,2,1,2,4,5,5,5,5,2,4,1,1,1
11/22/22 12:42,11/22/22 12:43,0,100,91,1,11/22/22 12:43,,,,,32.7123,-96.7939,anonymous,EN,1,Facilis minus perspi,2,14,2,,Velit nesciunt iust,3,1,1,,2,,5,"2,4,5,6",,1,,4,4,5,3,2,1,3,2,2,2,2,1,2,2,1,5,2,4,4,3,5,1,3,1,4,1,5,3,1,3,5,2,4,3,2,2,2,2,5,5,1,5,2,1,5,2,3,3,1
11/22/22 12:42,11/22/22 12:43,0,100,90,1,11/22/22 12:43,,,,,40.2152,-74.7471,anonymous,EN,1,Beatae magna error q,2,7,2,,Quo dolor tempore v,3,1,1,,2,,5,"2,4,5,6",,1,,4,4,1,4,1,1,2,4,4,3,3,5,1,2,3,3,3,3,1,2,5,3,5,4,3,1,3,5,5,2,4,4,2,2,1,5,3,5,2,2,3,4,5,1,4,1,5,4,1
11/22/22 12:42,11/22/22 12:43,0,100,91,1,11/22/22 12:43,,,,,26.1147,-80.3672,anonymous,EN,1,Ipsam amet eiusmod ,2,8,2,,Animi in saepe dolo,3,1,1,,2,,5,"2,4,5,6",,1,,4,4,2,1,1,4,1,4,4,3,4,3,3,3,5,3,1,4,5,2,4,2,1,3,4,5,2,4,5,3,5,3,3,5,1,4,4,5,5,1,3,1,2,1,4,5,5,3,1
11/22/22 12:36,11/22/22 12:45,0,100,549,1,11/22/22 12:45,,,,,29.6138,-82.386,anonymous,EN,1,University of Florida,2,5,4,,Animal Science- Animal Biology Specialization,4,1,2,4.5,3,,2,"2,3,4,5",,1,,2,3,3,2,3,2,4,2,2,2,2,5,3,2,5,4,4,3,4,2,3,3,3,3,4,4,3,4,2,2,4,2,4,4,5,4,4,4,4,4,5,4,5,4,5,5,4,3,1
11/22/22 12:44,11/22/22 12:45,0,100,104,1,11/22/22 12:45,,,,,41.9209,-87.7043,anonymous,EN,1,Aut molestiae tenetu,1,8,2,,Saepe molestiae ea v,4,1,1,,3,,2,"2,4,5,6",,1,,4,5,3,3,3,2,2,4,4,2,1,4,2,5,1,2,4,3,2,5,4,2,2,2,5,4,4,4,1,4,3,3,5,2,1,5,5,2,2,5,2,2,2,3,3,4,1,4,1
11/22/22 12:44,11/22/22 12:45,0,100,105,1,11/22/22 12:45,,,,,39.0284,-94.6545,anonymous,EN,1,Quidem quo magni max,1,8,2,,Voluptates in commod,4,1,1,,3,,2,"2,4,5,6",,1,,4,5,3,5,4,2,4,1,1,5,4,3,1,4,3,2,5,1,4,5,5,2,5,1,2,1,1,1,4,4,4,1,1,5,4,3,2,2,5,3,1,2,2,3,1,3,2,2,1
11/22/22 12:44,11/22/22 12:45,0,100,106,1,11/22/22 12:45,,,,,42.1094,-71.1759,anonymous,EN,1,Numquam nesciunt co,1,11,2,,Cum minus qui nostru,4,1,1,,3,,2,"2,4,5,6",,1,,4,5,5,5,4,3,4,3,3,5,1,4,3,4,2,1,4,5,1,4,1,2,4,3,3,1,1,3,3,3,3,4,3,4,5,2,1,4,4,5,4,3,1,1,3,3,3,3,1
11/22/22 12:44,11/22/22 12:46,0,100,118,1,11/22/22 12:46,,,,,37.751,-97.822,anonymous,EN,1,Mollit eum dolore in,1,15,2,,Ipsum fugiat quia ,4,1,1,,3,,2,"2,4,5,6",,"1,3",Pariatur Ex perfere,1,3,2,4,3,1,1,2,2,3,3,1,2,5,5,3,1,3,5,3,5,5,3,2,4,4,2,2,5,3,4,5,1,4,5,2,1,2,5,1,4,3,4,5,4,3,3,5,1
11/22/22 12:37,11/22/22 12:46,0,100,542,1,11/22/22 12:46,,,,,39.7552,-75.5312,anonymous,EN,1,Princeton University,1,3,2,,economics,2,1,1,,2,,2,"4,6",,2,,3,3,5,4,4,4,3,4,4,5,5,4,5,4,4,4,4,5,4,3,5,5,4,4,4,5,4,4,5,4,4,4,5,4,5,3,4,5,5,5,4,4,5,4,5,5,4,5,1
11/22/22 12:29,11/22/22 12:46,0,100,994,1,11/22/22 12:46,,,,,32.7797,-96.8022,anonymous,EN,1,Princeton University,1,2,2,,Economics,2,1,1,,3,,2,"3,5,7",,1,,3,1,4,3,4,3,5,4,4,4,4,3,4,4,5,5,4,3,3,4,5,4,3,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,4,3,4,4,3,3,4,5,4,3,1
11/22/22 12:29,11/22/22 12:46,0,100,996,1,11/22/22 12:46,,,,,32.7797,-96.8022,anonymous,EN,1,Princeton University,1,2,2,,Economics,2,1,1,,3,,2,"3,5,7",,1,,3,1,4,5,5,4,4,4,4,4,4,5,3,4,5,4,3,4,5,4,5,2,4,5,4,5,5,4,3,5,5,5,4,5,5,5,5,5,5,3,5,4,3,4,4,3,5,4,1
11/22/22 12:39,11/22/22 12:46,0,100,442,1,11/22/22 12:46,,,,,27.1415,-80.2018,anonymous,EN,1,University of Florida,2,8,2,,Environmental engineering,4,1,2,2,2,,2,"2,9",Google classroom,1,,2,1,2,1,2,4,5,2,2,2,2,5,4,2,4,4,4,4,4,4,3,3,2,2,5,4,4,5,4,4,2,4,5,5,5,5,2,1,2,2,4,2,2,2,5,4,2,1,1
11/22/22 12:43,11/22/22 12:47,0,100,219,1,11/22/22 12:47,,,,,29.6475,-82.404,anonymous,EN,1,University of Florida,2,8,2,,Environmental Engineering,4,1,1,,4,"Living with roommates, living with parents",2,"2,3,5",,"1,2",,4,4,2,1,4,1,4,2,2,1,2,5,4,3,3,4,4,4,4,3,3,4,3,3,4,4,4,4,3,2,2,3,5,5,5,5,3,1,3,4,3,2,2,3,5,5,2,4,1
11/22/22 12:26,11/22/22 12:48,0,100,1284,1,11/22/22 12:48,,,,,44.9548,-93.1551,anonymous,EN,1,University of Virginia,2,5,3,,virology,3,1,1,,1,,2,"3,4,6,7",,1,,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,3,1
11/22/22 12:26,11/22/22 12:48,0,100,1284,1,11/22/22 12:48,,,,,38.4539,-90.328,anonymous,EN,1,University of Virginia,2,5,3,,virology,3,1,1,,1,,2,"3,4,6,7",,1,,2,2,4,4,3,3,3,3,3,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,3,3,4,3,1
11/22/22 12:26,11/22/22 12:48,0,100,1284,1,11/22/22 12:48,,,,,33.9141,-84.8274,anonymous,EN,1,University of Virginia,2,5,3,,virology,3,1,1,,1,,2,"3,4,6,7",,1,,2,2,4,4,3,3,4,4,4,4,3,4,3,3,4,4,3,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,1
11/22/22 12:26,11/22/22 12:48,0,100,1284,1,11/22/22 12:48,,,,,25.9823,-80.1405,anonymous,EN,1,University of Virginia,2,5,3,,virology,3,1,1,,1,,2,"3,4,6,7",,1,,2,2,4,3,4,4,4,4,4,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,1
11/22/22 12:31,11/22/22 12:48,0,100,1016,1,11/22/22 12:48,,,,,33.2937,-86.7672,anonymous,EN,1,University of Michigan---Ann Arbor,1,4,2,,architecture major,4,1,1,,2,,3,"3,4",,"1,2",,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,1
11/22/22 12:44,11/22/22 12:49,0,100,288,1,11/22/22 12:49,,,,,29.6475,-82.404,anonymous,EN,1,University of Florida,2,7,2,,Biology,4,1,1,,1,,3,"2,3,5",,"1,2",,4,4,2,4,5,5,5,4,4,5,3,5,4,3,5,4,4,4,5,4,3,3,2,5,5,4,4,4,4,2,2,3,4,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 12:46,11/22/22 12:49,0,100,188,1,11/22/22 12:49,,,,,34.0485,-118.2529,anonymous,EN,1,FLorida university ,2,8,4,,Education ,4,1,2,2,1,,1,"2,5,7",,"1,2",,5,5,3,3,5,4,4,5,5,5,3,4,5,5,5,5,5,3,4,4,5,5,5,5,5,3,4,4,3,4,4,5,4,5,5,3,5,4,5,5,4,5,3,3,2,4,5,4,1
11/22/22 12:23,11/22/22 12:50,0,100,1653,1,11/22/22 12:50,,,,,33.5911,-86.7683,anonymous,EN,1,Duke University,1,4,2,,architecture major,4,1,1,,2,,3,"2,4",,1,,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1
11/22/22 12:29,11/22/22 12:51,0,100,1305,1,11/22/22 12:51,,,,,33.6068,-112.2279,anonymous,EN,1,sus,1,6,5,,music,3,1,1,,2,,2,"2,4,5",,1,,4,5,3,5,3,3,3,4,4,4,4,4,4,4,5,4,5,3,5,4,5,4,5,4,3,4,3,4,4,5,3,5,4,5,5,3,4,4,5,5,4,3,3,3,3,3,5,4,1
11/22/22 12:22,11/22/22 12:51,0,100,1743,1,11/22/22 12:51,,,,,40.3942,-111.8483,anonymous,EN,1,The University of Utah,2,6,2,,Computer Engineering,3,1,2,2,2,,2,3,,1,,4,5,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,5,5,4,4,5,5,4,5,5,4,4,4,4,5,5,4,4,4,4,5,4,5,4,5,5,5,1
